215
1792 -1502 396.125,1 13 14,stand,,,
1505.88 -1483.61 384.125,0 2 14,stand,,,
1297.43 -1469.43 420.893,1 3,stand,,,
1145.6 -1474.22 480.125,2 4,stand,,,
1138.29 -1673.49 480.125,3 5,stand,,,
1141.59 -1915.02 639.859,4 6,stand,,,
1145.42 -2129.6 672.125,5 7 192 199 214,stand,,,
1358.72 -2108.47 672.125,6 8,stand,,,
1532.57 -2090.71 592.125,7 9,stand,,,
1905.76 -2096.89 592.125,8 10,stand,,,
2176.97 -2145.75 592.125,9 11 27 28,stand,,,
2203.16 -1976.12 592.125,10 12,stand,,,
1961.59 -1978.9 488.125,11 13,stand,,,
1949.24 -1765.56 400.125,12 0 14,stand,,,
1613.33 -1763.15 384.125,0 1 15 13,stand,,,
1580.35 -2116.39 389.236,14 16 19,stand,,,
1792.18 -2250.48 401.653,15 17 18,stand,,,
1893.63 -2364.15 412.768,16 18,stand,,,
1722.01 -2291.46 405.016,17 19 16,stand,,,
1528.92 -2324.7 409.42,18 15 20,stand,,,
1460.86 -2596.52 449.894,19 21 72,stand,,,
1475 -2876.22 504.066,20 22 72,stand,,,
1447.68 -3048.23 540.125,21 23 211,stand,,,
1586.13 -3059.95 593.637,22 24,stand,,,
1802.67 -3062.4 600.125,23 25 46 201 212,stand,,,
1909.35 -2787.81 600.125,24 26 201,stand,,,
2175.99 -2648.5 600.125,25 27 39 200,stand,,,
2194.18 -2339.43 600.125,26 10 28,stand,,,
2285.01 -2235.21 600.125,10 29 27,stand,,,
2465.16 -2275.24 600.125,28 30,stand,,,
2497.88 -2322.26 600.125,29 31 37,stand,,,
2636.16 -2311.91 706.546,30 32,stand,,,
2720.23 -2308.6 748.125,31 33,stand,,,
2726.8 -2465.26 748.125,32 34,stand,,,
2535.5 -2452.59 748.125,33 35 36,stand,,,
2429.53 -2280.4 748.125,34 36,stand,,,
2436.15 -2464.55 748.125,35 34,stand,,,
2493.96 -2526.74 600.125,30 38,stand,,,
2548.33 -2774.32 600.125,37 39 40,stand,,,
2275.58 -2798.27 600.125,38 26 200 202,stand,,,
2719.81 -2920.12 600.125,38 41,stand,,,
2837.51 -3172.06 600.125,40 42,stand,,,
2801.22 -3443.91 600.125,41 43,stand,,,
2544.44 -3547.83 600.125,42 44 48 49,stand,,,
2312.97 -3389.07 600.125,43 45,stand,,,
2066 -3378.02 600.125,44 46 52 47,stand,,,
1916.15 -3394.39 600.125,45 24 47 212,stand,,,
