248
-1133.21 -2180.29 -251.875,1 19 20,stand,,,
-1117.09 -2208.62 -251.875,0 2 3 4,stand,,,
-1371.74 -2321.64 -235.875,1,stand,,,
-1326.65 -2116.28 -235.875,1,stand,,,
-940.151 -2365.09 -251.583,1 5 6 7,stand,,,
-755.273 -2342.07 -243.875,4,stand,,,
-870.617 -2186.63 -243.875,4,stand,,,
-1014.67 -2571.29 -261.953,4 8 10,stand,,,
-1029.76 -2996.04 -253.025,7 9 25,stand,,,
-547.604 -2973.73 -257.81,8 10,stand,,,
-527.998 -2500.82 -263.21,9 7 11,stand,,,
-236.715 -2420.48 -255.894,10 12 16 17,stand,,,
-38.8684 -2851.23 -255.91,11 13,stand,,,
486.36 -2817.42 -255.875,12 14 15,stand,,,
989.421 -2735.41 -255.875,13 135,stand,,,
202.209 -2361.5 -255.875,13 16 141,stand,,,
13.4271 -2065.6 -247.875,15 11 142 156,stand,,,
-435.046 -2070.8 -212.402,11 18,stand,,,
-539.348 -1929.81 -186.958,17 19 30,stand,,,
-870.775 -2036.8 -249.701,18 0 20,stand,,,
-1106.49 -1960.19 -229.853,0 21 29 19,stand,,,
-1603.33 -1977.3 -240.791,20 22 28,stand,,,
-1613.19 -2457.64 -250.049,21 23 24,stand,,,
-1343.52 -2459.54 -250.681,22,stand,,,
-1646.51 -2964.52 -256.734,22 25,stand,,,
-1455.49 -2978.97 -255.176,24 8 26,stand,,,
-1453.06 -2709.53 -116.375,25 27,stand,,,
-1333.02 -2701.68 -116.875,26,stand,,,
-1600 -1809.54 -181.928,21 29 34,stand,,,
-1237.25 -1511.44 -127.875,28 20 31,stand,,,
-746.691 -1389.94 -124.255,18 31 159 204,stand,,,
-1056.97 -1477.17 -127.875,30 29 32,stand,,,
-1108.02 -1172.51 -55.6536,31 33,stand,,,
-1109.56 -797.912 7.125,32 37 38,stand,,,
-1595.7 -1492.62 -127.874,28 35,stand,,,
-1611.78 -1151.58 -59.602,34 36,stand,,,
-1453.21 -1175.45 -73.6335,35 37,stand,,,
-1461.7 -675.178 -37.2284,36 33 41,stand,,,
-1208.72 -491.438 -3.875,33 39 43,stand,,,
-1046.27 -500.06 83.125,38 40,stand,,,
-930.658 -497.418 -13.445,39 204,stand,,,
-1680.11 -591.408 -29.3955,37 42,stand,,,
-1686.03 -366.314 4.15606,41 50 52 53,stand,,,
-1215.18 -365.417 4.125,38 44,stand,,,
-852.717 -374.293 148.125,43 45,stand,,,
-844.541 -59.21 148.125,44 46 47,stand,,,
-574.296 -264.23 148.125,45,stand,,,
-849.088 385.06 148.125,45 48,stand,,,
-1333.06 380.077 1.54881,47 49,stand,,,
-1482.96 371.003 2.42599,48 50 63,stand,,,
-1548.75 -27.463 1.62392,49 42 51 247,stand,,,
-1853.46 378.171 4.80552,50,stand,,,
-1956.15 -370.22 7.10356,42,stand,,,
-1347.01 -389.364 2.27185,42 54,stand,,,
-1340.68 -0.876709 3.35995,53 55,stand,,,
-765.037 23.3784 4.125,54 56 57,stand,,,
-669.429 -153.737 3.92813,55 201,stand,,,
-344.437 3.44399 1.68685,55 58 198,stand,,,
-355.435 175.158 -0.87191,57 59 197,stand,,,
-646.804 210.118 2.125,58 60,stand,,,
-650.075 703.122 -39.4102,59 61 191 192,stand,,,
-1071.63 720.576 -55.875,60 62 191,stand,,,
-1100.62 520.762 -23.875,61 63,stand,,,
-1479.15 524.393 -23.875,62 49 64,stand,,,
-1698.02 565.871 -23.875,63 65 72,stand,,,
-1617.16 953.122 48.125,64 66,stand,,,
-1494.78 944.701 48.125,65 67 73,stand,,,
-1494.64 703.355 -31.875,66 68,stand,,,
-1264.37 737.266 -103.875,67 69,stand,,,
-1239.24 1318.54 -103.875,68 70,stand,,,
-1339.91 1551.83 -103.875,69 71 195,stand,,,
-1766.61 1518.42 -135.535,70 72 76 77,stand,,,
-1759.82 946.221 -116.512,71 64,stand,,,
-1216.8 925.849 48.125,66 74,stand,,,
-1228.66 1466.14 48.125,73 75,stand,,,
-1218.87 1843.78 48.125,74 76,stand,,,
-1629.5 1867.75 -143.875,75 71 79,stand,,,
-2089.61 1528.63 -135.024,71 78,stand,,,
-2023.11 2063.34 -143.875,77 79,stand,,,
-1579.14 2059 -143.875,78 76 80,stand,,,
-1259.67 1987.68 -139.326,79 81 82,stand,,,
-1283.15 1965.91 -140.234,80,stand,,,
-1108.64 1979.53 -143.875,80 83 195 196,stand,,,
-1033.95 2567.91 -149.875,82 84,stand,,,
-1033.54 2837.11 -148.975,83 85,stand,,,
-766.898 2838.96 -143.875,84 86,stand,,,
-774.393 2584.77 -139.875,85 87 89,stand,,,
-565.766 2587.04 -139.875,86 88,stand,,,
-568.661 2329.14 -139.875,87 89 90,stand,,,
-814.628 2205.32 -139.875,88 86,stand,,,
-378.906 2313.92 -135.875,88 91,stand,,,
-365.235 2902.18 -135.875,90 92,stand,,,
42.1309 2959.69 -135.875,91 93,stand,,,
190.62 2634.62 -135.875,92 94 97,stand,,,
759.238 2523.91 -135.875,93 95 97 99,stand,,,
742.965 2912.62 -135.875,94,stand,,,
-139.565 2440.77 -135.875,97,stand,,,
233.714 2380.94 -135.875,93 96 98 94,stand,,,
295.788 1973.06 -153.147,97 187,stand,,,
759.164 2297.33 -135.875,94 100,stand,,,
962.735 2267.57 -166.134,99 101 221 238,stand,,,
985.76 2800.16 -176.899,100 102,stand,,,
1282.07 3040.06 -186.404,101 103,stand,,,
1728.8 2653.98 -183.897,102 104,stand,,,
2317.64 2563.94 -172.811,103 105 240,stand,,,
2688.57 2682.52 -177.261,104 106,stand,,,
2889.58 2183.53 -178.667,105 107,stand,,,
2830.04 1626.87 -177.415,106 108,stand,,,
3133.56 1346.65 -174.736,107 109,stand,,,
3129.47 773.532 -159.899,108 110 234,stand,,,
3460.31 580.085 -159.875,109 111,stand,,,
3417.24 142.926 -170.309,110 112 121 122,stand,,,
3798.67 138.346 -166.801,111 113 116,stand,,,
