228
2454.19 3309.53 83.2694,1 3,stand,,,
2226.55 3233.07 44.922,0 2 3 14 137,stand,,,
2220.15 3041.45 40.9748,1 3 6 14 5,stand,,,
2456.98 3094.29 49.7879,2 0 1 4 6,stand,,,
2435.17 2793.7 26.5115,3 5 6 8 46 7,stand,,,
2267.76 2802.6 33.2511,4 6 7 2 23,stand,,,
2314.47 2946.94 33.6642,5 2 3 4,stand,,,
2277.69 2522.92 11.5156,5 8 9 23 64 4 63,stand,,,
2434.63 2475.08 10.2572,7 4 64,stand,,,
1863.28 2486.19 0.378498,7 10 11 22 23,stand,,,
1650.08 2552.6 37.8084,9 11 21,stand,,,
1923.91 2703.84 34.1562,9 12 20 10,stand,,,
1799.48 2918.6 33.9048,11 13 15 19 20,stand,,,
1912.13 3094.42 47.5839,12 14 15 20,stand,,,
2080.87 3139.83 44.7371,13 2 1 137,stand,,,
1739.06 3089.97 50.2139,13 12 16 18,stand,,,
1723.62 3305.95 71.7814,15 17,stand,,,
1633.53 3265.08 64.0198,16 18,stand,,,
1637.64 3050.9 52.9482,17 15 19,stand,,,
1637.18 2877.83 27.3161,12 18 24,stand,,,
1977.99 2866.73 47.8215,13 11 12,stand,,,
1658.48 2422.87 0.125001,10 22,stand,,,
1860.67 2427.43 0.125001,21 9 40,stand,,,
2094.07 2616.67 29.1461,9 7 5,stand,,,
1339.55 2887.19 48.125,19 25,stand,,,
1034.44 2884.38 80.125,24 26,stand,,,
1033.21 2510.84 80.125,25 27,stand,,,
1055.78 2321.05 66.0449,26 28 71 215,stand,,,
1065.78 2118.92 52.3605,27 29 212 213 215,stand,,,
1338.44 2130.84 39.1663,28 30 37,stand,,,
1474.39 2015.56 18.5348,29 31 67,stand,,,
1563.46 2058.87 34.748,30 32 37,crouch,,,
1662.25 2061.27 3.30389,31 33 38,crouch,,,
1643.36 2339.46 136.125,32 34,stand,,,
1798.3 2331.2 136.125,33 35,stand,,,
1799.64 2095.82 136.125,34 36,stand,,,
1679.53 2032.49 136.125,35,stand,,,
1466.67 2187.56 70.0776,31 29,stand,,,
1742.13 2037.96 0.125001,32 39 41 42,stand,,,
1844.97 2208.45 0.125001,38 40 42 43 41,stand,,,
1864.15 2324.98 0.125001,39 22 41,stand,,,
1708.61 2291.76 0.125001,40 38 39,stand,,,
1953.06 2126.62 0.125001,39 43 45 38,stand,,,
2045.99 2209.58 0.125001,42 44 39,stand,,,
2061.93 2039.26 0.125001,43 45 69,stand,,,
1939.08 2038.47 0.125001,44 42,stand,,,
2619.17 2795.17 24.1145,4 47,stand,,,
2736.06 2773.84 32.9852,46 48,stand,,,
2782.63 2705.6 42.4164,47 49,stand,,,
3045.75 2735.42 24.6562,48 50,stand,,,
3385.06 2764.23 20.8362,49 51,stand,,,
3513.31 2729.46 9.57152,50 52,stand,,,
3518.52 2420.64 0.125001,51 53,stand,,,
3536.45 2059.35 0.372254,52 54 89,stand,,,
3218.48 2068.08 -3.31724,53 55,stand,,,
2946 2061.3 -5.58292,54 56 57 88 87,stand,,,
2713.03 1867.27 1.59606,55 57 58 87,stand,,,
2789.01 2050.68 -1.12176,56 55,stand,,,
2442.46 1805.15 -12.1973,56 59 72 86 87,stand,,,
2276.07 1910.02 -6.53652,58 60 65,stand,,,
2266.72 2095.04 -1.50092,59 61 64,stand,,,
2155.2 2129.33 0.125,60 62 63,stand,,,
2162.62 2002.4 0.125,61,stand,,,
2154.56 2380.39 0.125,61 64 7,stand,,,
2266.93 2396.58 -0.778389,63 60 7 8,stand,,,
2029.99 1874.26 3.2441,59 66 70 74,stand,,,
1847.01 1702.42 12.9834,65 67 73 74 75 76,stand,,,
1647 1875.55 1.14863,66 30,stand,,,
2047.23 1966.78 0.442647,69 70,crouch,,,
2062.56 2007.13 0.125,68 44,crouch,,,
2029.65 1915.94 1.54044,68 65,stand,,,
874.648 2328.95 48.125,27 211 212 215 217,stand,,,
2297.36 1643.49 -2.47338,58 73 74 86,stand,,,
2012.08 1564.38 -3.31845,72 66 74 75 78,stand,,,
2089.89 1684.17 8.89561,66 73 72 65,stand,,,
1895.69 1394.97 -14.5245,73 66 76 77 78 115,stand,,,
1704.57 1381.04 6.94906,66 75 115 114,stand,,,
2067.56 1231.65 18.7872,75 78 80 115,stand,,,
2165.07 1338.72 27.842,77 73 75 79,stand,,,
2219.16 1030.09 1.8144,78 80 81,stand,,,
2114.89 1072.89 0.786278,79 77,stand,,,
2407.86 990.954 3.26014,79 82,stand,,,
2718.47 981.185 -3.56613,81 83 84 91,stand,,,
2900.68 1013.96 10.274,82,stand,,,
2738.92 1198.2 -4.71743,82 85 218,stand,,,
2780.96 1527.11 1.29409,84 86 87 88,stand,,,
2553.25 1584.1 10.844,85 72 58 87,stand,,,
2717.41 1726.76 11.3632,86 56 85 88 58 55,stand,,,
2883.38 1795.31 14.3666,85 55 87,stand,,,
3859.35 2023.69 7.41258,53 90,stand,,,
4211.96 2042.4 25.1248,89,stand,,,
2779.32 778.579 11.4933,82 92,stand,,,
2743.81 532.195 -7.33351,91 93 94,stand,,,
2902.61 555.499 12.9912,92,stand,,,
2471.56 517.276 0.125001,92 95,stand,,,
2445.95 215.164 -4.73755,94 96,stand,,,
2448.43 95.3351 4.94699,95 97 100,stand,,,
2245.7 102.359 67.3491,96 98,stand,,,
2053.89 109.931 108.125,97 99,stand,,,
1998.41 236.522 108.125,98,stand,,,
2380.21 -86.4078 -1.21599,96 101 102 103,stand,,,
2316.36 -241.831 -0.731072,100 102 103,stand,,,
2476.21 -244.195 11.8171,101 100,stand,,,
2161.33 -151.798 -0.0166457,101 100 104,stand,,,
1925.59 -133.448 1.02635,103 105 106 135 141 136,stand,,,
1932.32 -26.747 4.54514,104 106 107,stand,,,
1763.32 54.5791 8.75981,105 104 107 108 134 135 140,stand,,,
1849.75 201.18 13.9351,106 108 105,stand,,,
1686.87 249.306 0.124999,107 106 109 132 140,stand,,,
1659.97 374.779 0.125,108 110,stand,,,
1656.08 582.807 2.64954,109 111,stand,,,
1725.85 732.989 -1.22978,110 112,stand,,,
1746.45 907.854 3.21103,111 113,stand,,,
1643.86 1026.47 -8.05117,112 114 116,stand,,,
1735.47 1193.14 -8.60948,113 115 76,stand,,,
1791.78 1267.65 -10.8388,114 76 75 77,stand,,,
1519.04 1034.38 0.967186,113 117,stand,,,
1307.58 1028.71 -1.1845,116 118,stand,,,
1052.85 1093.73 -0.474404,117 119,stand,,,
818.177 1015.63 -4.1235,118 120 121 138 139,stand,,,
777.398 815.284 0.892015,119 123 124 138 139,stand,,,
616.891 1037.51 -3.88801,119 122 123 139 190 192,stand,,,
506.042 1162.04 3.00196,121 190 191,stand,,,
724.927 796.127 3.14658,121 120 139 187 124,stand,,,
812.934 743.236 4.29764,120 125 138 123,stand,,,
842.739 698.047 14.7248,124 126,crouch,,,
849.337 678.422 48.125,125 127,crouch,,,
890.943 624.189 48.125,126 128,stand,,,
987.29 469.601 48.125,127 129,stand,,,
1085.62 263.729 48.125,128 130,stand,,,
1226.46 200.417 48.125,129 131,stand,,,
1283.88 143.472 -0.465836,130 132 133 134,stand,,,
1489.39 233.594 4.05664,131 108,stand,,,
1313.39 -51.4085 5.81664,131 134 171 172,stand,,,
1459.2 -104.801 -0.777658,133 135 106 131 140 172,stand,,,
1663.16 -125.682 11.1574,134 104 106 136 140 141,stand,,,
1708.42 -277.753 3.71493,135 141 104 142,stand,,,
2066.59 3280.21 52.2466,1 14,stand,,,
873.278 841.998 2.6387,119 124 120,stand,,,
720.34 943.415 0.805788,120 119 121 123 192,stand,,,
1619.6 101.341 0.125,134 106 108 135,stand,,,
1865.59 -254.692 1.39479,104 136 135 143,stand,,,
1696.61 -393.685 6.3413,136 143 144 146,stand,,,
1873.94 -368.421 7.78536,142 141 144 146 147,stand,,,
1822.91 -632.826 0.124999,143 142 145 146 147 148,stand,,,
1617.18 -815.402 2.30697,144 146 148 153,stand,,,
1617.67 -574.051 8.81875,145 144 142 143,stand,,,
1960.1 -846.339 0.125066,143 144 148 149 150,stand,,,
1801.82 -840.901 0.125,145 147 144 153,stand,,,
2093.22 -929.563 1.80357,147 150,stand,,,
2026.74 -1083.52 11.3185,149 147 151,stand,,,
1883.62 -1102.7 0.446901,150 152 154,stand,,,
1709.29 -1064 0.824049,151 153 154,stand,,,
1713.27 -931.455 0.575227,152 148 145,stand,,,
1592.47 -1204.54 0.124998,152 151 155,stand,,,
1500.61 -1089.53 1.5988,154 156 175 176,stand,,,
1388.79 -1057.56 -8.71065,155 157 160 162 161 175 176,stand,,,
1349.42 -1341.17 3.27927,156 158 159 160 161 162,stand,,,
1226.11 -1498.81 8.125,157 159,stand,,,
1476.92 -1505.05 5.54106,158 157,stand,,,
1478.83 -1233.29 0.125,157 156,stand,,,
1221.26 -1208.29 8.125,157 162 156,stand,,,
1250.81 -968.13 4.89101,161 156 157 163 173 175,stand,,,
1074.35 -899.864 8.125,162 164,stand,,,
928.134 -833.55 9.21138,163 165,stand,,,
937.316 -682.29 8.125,164 166 167,stand,,,
879.686 -602.564 8.125,165,stand,,,
1062.88 -612.608 8.125,165 168,stand,,,
1100.06 -457.461 8.125,167 169,stand,,,
1102.77 -304.979 8.125,168 170,stand,,,
1032.48 -266.288 8.125,169 171 177,stand,,,
1088.18 -37.9368 8.125,170 133,stand,,,
1305.88 -268.363 0.234204,133 134 173,stand,,,
1339.46 -641.508 1.78587,172 174 175 162,stand,,,
1469.62 -566.762 9.3779,173 175 176,stand,,,
1379.22 -871.485 -8.4159,174 173 162 156 155 176,stand,,,
1498.29 -837.132 0.751392,175 174 155 156,stand,,,
701.563 -227.44 8.125,170 178,stand,,,
458.085 -247.32 8.30107,177 179,stand,,,
337.514 -195.408 8.125,178 180,stand,,,
372.905 6.48962 3.29122,179 181 183,stand,,,
650.375 -45.4228 3.02601,180 182,stand,,,
801.557 -27.3232 21.3757,181,stand,,,
271.644 226.059 11.7926,180 184 185,stand,,,
45.0605 61.5067 22.1626,183,stand,,,
345.615 506.517 -6.18705,183 186,stand,,,
377.78 725.641 2.46325,185 187 188,stand,,,
569.029 762.946 9.06291,186 123,stand,,,
328.104 879.153 -9.50665,186 189 190 192,stand,,,
263.489 1071.37 16.5961,188,stand,,,
464.914 989.988 -3.875,188 122 121 192,stand,,,
497.551 1354.07 14.3823,122 193 194 208,stand,,,
541.762 868.653 15.8316,190 188 139 121,stand,,,
341.484 1507.07 42.9902,191 194 195 207 208,stand,,,
468.326 1622.27 32.7323,193 191 205 207,stand,,,
135.509 1569.96 93.6647,193 196 207,stand,,,
70.885 1721.66 94.342,195 197,stand,,,
96.3708 2117.04 100.134,196 198 201 200,stand,,,
153.326 2392.09 80.125,197 199 201 202,stand,,,
363.135 2325.58 66.538,198 200 201 202 203 216,stand,,,
420.726 2094.44 48.125,199 201 197 203 204 205 206,stand,,,
252.465 2227.07 78.2743,200 197 199 198,stand,,,
205.446 2504.11 80.125,198 199,stand,,,
593.515 2261.59 57.427,199 200 210 211 216 217,stand,,,
340.582 1883.76 69.3503,200 205,stand,,,
520.012 1751.2 45.3083,204 200 206 194,stand,,,
611.455 1896.07 77.5411,200 205 209,stand,,,
267.892 1617.34 80.3233,194 195 193,stand,,,
362.146 1299.56 35.6709,193 191,stand,,,
794.903 1977.58 111.943,206 210 212,stand,,,
712.034 2125.82 81.8454,209 203 211,stand,,,
767.765 2281.5 50.1452,210 71 203 217,stand,,,
902.778 2103.28 85.0237,71 209 28 213 215,stand,,,
1039.36 1993.93 103.459,212 214 28,stand,,,
1072.65 1885.48 128.511,213,stand,,,
974.93 2234.25 48.125,28 27 71 212,stand,,,
517.164 2402.32 80.125,199 203,stand,,,
760.327 2404.07 80.125,203 71 211,stand,,,
2639.13 1220.82 -1.01832,84 219,stand,,,
2623.02 1221.28 68.125,218 220,stand,,,
2564.97 1234.21 68.125,219 221,stand,,,
2511.13 1242.17 68.125,220 222,stand,,,
2495.06 1242.35 136.125,221 223 225,stand,,,
2434.15 1253.26 136.125,222 224,stand,,,
2367.24 1280.73 136.125,223 225 226,stand,,,
2351.01 1130.12 136.125,224 222,stand,,,
2474.53 1393.05 136.125,224 227,stand,,,
2558.27 1419.82 136.125,226,stand,,,
