207
-3572.3 1041.86 -280.157,1 7 8,stand,,,
-3409.63 499.68 -286.281,0 2 3,stand,,,
-3197.38 -55.5249 -311.066,1 44,stand,,,
-3077.12 300.949 -308.931,1 4,stand,,,
-2870.47 335.084 -306.875,3 5 44,stand,,,
-2851.7 658.72 -306.875,4 6 45,stand,,,
-2885.81 695.223 -304.875,5 7,stand,,,
-3026.3 1228.49 -306.096,6 0 56,stand,,,
-3548.84 1637.48 -306.871,0 9 58,stand,,,
-3892 2037.18 -339.122,8 10 60,stand,,,
-4026.34 2617.38 -335.687,9 11,stand,,,
-4368.66 3018.89 -307.732,10 12 63,stand,,,
-4422.65 3570.46 -296.75,11 13,stand,,,
-3874.34 3717.78 -315.095,12 14,stand,,,
-3344.8 3785.09 -289.385,13 15 65,stand,,,
-2904.26 3871.23 -299.831,14 16 68,stand,,,
-2383.98 3700.72 -314.977,15 17 71 185,stand,,,
-1813.04 3721.01 -294.095,16 18,stand,,,
-1366.33 3818.54 -167.664,17 19,stand,,,
-905.812 3852.21 -28.47,18 20 83,stand,,,
-394.305 3715.57 151.519,19 21 84 85,stand,,,
-86.5852 4097.95 139.453,20 206,stand,,,
853.023 4103.21 64.9354,198 205,stand,,,
1765.02 3664.91 25.4692,24 201,stand,,,
1526.74 3325.59 128.886,23 93 195 197,stand,,,
966.572 1878.98 141.555,98 190 191,stand,,,
1397.51 1041.36 80.6408,27 189,stand,,,
1184.38 800.853 47.336,26 28 120 121,stand,,,
1363.12 350.282 50.7704,27 29 120,stand,,,
1717.06 95.3206 60.7526,28 30 175,stand,,,
1589.05 -478.661 77.9703,29 31 118,stand,,,
1220.83 -920.017 110.491,30 32,stand,,,
649.029 -886.866 82.6351,31 33 117,stand,,,
256.168 -848.426 81.962,32 34 108,stand,,,
-296.189 -756.159 57.6662,33 35,stand,,,
-727.541 -678.236 43.125,34 36 114,stand,,,
-1086.67 -556.764 -5.07388,35 37,stand,,,
-1056.51 -110.924 -70.5436,36 38 116,stand,,,
-1102.98 444.951 -150.117,37 39,stand,,,
-1173.36 668.63 -259.928,38 40,stand,,,
-1716.4 745.028 -312.904,39 41 143 54,stand,,,
-2120.24 410.583 -306.769,40 42 53 54,stand,,,
-2083.65 161.225 -307.322,41 43,stand,,,
-2288.45 108.713 -307.559,42 44 53,stand,,,
-2759.06 -42.4535 -311.296,43 2 4,stand,,,
