201
1550.37 430.244 8.125,1,stand,,,
1407.54 433.186 8.125,0 2,stand,,,
1375.87 270.503 -6.17176,1 3 6,stand,,,
1054.1 243.797 -7.875,2 4 5,stand,,,
1065.82 12.6915 -7.875,3 6 64,stand,,,
963.479 317.137 2.30903,3,stand,,,
1413.09 98.9247 -7.875,2 4 7,stand,,,
1590.26 99.9675 0.124998,6 8 111,stand,,,
1612.55 -442.844 0.124998,7 11 13 112,stand,,,
1937.41 -427.007 59.125,112 113,stand,,,
1942.57 160.645 108.125,113 190,stand,,,
1209.76 -413.007 0.124999,8 12,stand,,,
1227.06 -649.182 0.124999,11 13 14,stand,,,
1536.62 -734.667 0.124999,12 8,stand,,,
1270.43 -961.813 0.124999,12 15 66 17,stand,,,
1368.97 -1261.42 -7.875,14 16 99,stand,,,
1362.98 -1531.56 0.124998,15 17 18 148,stand,,,
972.568 -1453.18 -7.875,16 74 19 14,stand,,,
1192.49 -1708.39 0.125001,16 19,stand,,,
1038.19 -1698.58 51.625,18 20 17 149,stand,,,
1015.29 -1980.49 32.125,19 21 23 116 117,stand,,,
538.206 -1937.44 0.124999,20 22 115,stand,,,
389.791 -1887.89 0.124999,21 26 74 115 189,crouch,,,
1034.29 -2162.44 32.125,20 24,stand,,,
757.042 -2145.4 176.125,23 25,stand,,,
927.191 -1936.59 176.125,24 118 119 120,stand,,,
-121.854 -1878.52 0.125,22 27,stand,,,
-315.289 -1898.62 0.125,26 28 121,stand,,,
-901.314 -1886.74 0.125,27 29 75 77 181,stand,,,
-909.753 -2173.48 80.125,28 30 192,stand,,,
-602.012 -2170.72 80.125,29 31 132,stand,,,
-598.056 -1640.72 136.125,30 32 176,stand,,,
-596.738 -1231.14 136.125,31 33 40,stand,,,
-757.628 -1233.31 136.125,32 37 122 161,stand,,,
-762.271 -666.281 -3.875,35 36 37 159 193,stand,,,
-1092.96 -650.045 -15.3067,34 98 108 106 184 36,stand,,,
-747.231 -541.161 -3.875,34 158 195 35,stand,,,
-767.259 -865.319 -3.875,33 34 160,stand,,,
-384.197 -741.201 -3.875,39 71 194,stand,,,
-393.544 -547.858 -3.875,38 156 157 195,stand,,,
-594.037 -941.792 136.125,32 41 54 114 175,stand,,,
-597.905 -670.449 136.125,40 42 45 53,stand,,,
-868.41 -674.95 136.125,41 43 131 170,stand,,,
-870.365 -392.675 136.125,42 44 130 168 169,stand,,,
-602.58 -244.974 136.125,43 45 46 51,stand,,,
-592.24 -438.678 136.125,44 41,crouch,,,
-593.593 8.94884 136.125,44 47,stand,,,
-590.93 270.374 137.376,46 48 50 134 166 167,stand,,,
-958.37 312.276 136.125,47 49,stand,,,
-967.818 851.358 80.125,48 59 110,stand,,,
-378.585 242.759 173.85,47 51 129,stand,,,
-389.616 -297.047 168.898,50 44 174 197,stand,,,
-138.71 -548.092 136.125,53 124 198,stand,,,
-354.17 -680.921 136.125,52 54 41 133 172,stand,,,
-364.836 -963.227 136.125,53 40 123 171,stand,,,
7.86196 -399.957 8.125,71 72 56 163 199,stand,,,
-104.568 -83.6461 8.125,61 72 55 200,stand,,,
-69.3895 488.351 8.125,58 60 61 145,stand,,,
-0.946591 827.391 80.125,57 59 144 183,stand,,,
-555.358 823.954 80.125,58 49,stand,,,
-112.603 663.492 8.125,57,stand,,,
-81.0311 236.895 0.125,56 57 62,stand,,,
359.911 225.659 0.124999,61 63 72,stand,,,
748.772 253.143 1.64666,62 64,stand,,,
765.607 -95.3974 4.125,63 4 65 72 147,stand,,,
778.228 -638.022 0.0259314,64 66 146,stand,,,
730.776 -1054.45 -7.875,65 14 67 99,stand,,,
403.072 -1079.78 -7.875,66 68 73 74,stand,,,
254.428 -1057.77 -7.49806,67 69 70,stand,,,
50.6656 -1053.44 9.40091,68,stand,,,
205.302 -749.96 0.124998,68 71 73 150 151 185,stand,,,
-3.86622 -749.08 0.124998,70 38 55 153 154,stand,,,
234.434 -84.6453 8.125,55 56 62 64 165 186,stand,,,
406.195 -731.508 0.124999,70 67 152,stand,,,
388.732 -1526.45 -7.875,67 22 17 188,stand,,,
-1225.91 -1889.77 0.125,28 76 177,stand,,,
-1225.33 -1656.73 0.125,75 77 78 179,stand,,,
-926.962 -1680.23 0.125,76 103 28,stand,,,
-1416.22 -1648 -7.875,76 79 178,stand,,,
-1428.03 -1873.55 -7.875,78 80,stand,,,
-1755.48 -1856.8 -11.875,79 81 82,stand,,,
-1755.64 -2130.28 -5.68121,80,stand,,,
