103
-822.026 1464.92 -287.875,1,stand,,,
-807.557 1208.11 -287.875,0 2,stand,,,
-633.393 1175.46 -287.875,1 3 4 19,stand,,,
-618.753 1423.69 -281.817,2,stand,,,
-413.421 1177.76 -287.875,2 5 16 17,stand,,,
-412.043 1388.66 -279.875,4 6 8,stand,,,
-59.4128 1398.99 -279.875,5 7,stand,,,
-59.5178 1502.88 -279.875,6 9,stand,,,
-336.931 1544.3 -279.875,5,stand,,,
193.373 1490.52 -279.875,7 10 13,stand,,,
317.11 1528.68 -279.875,9 11,stand,,,
514.47 1434.1 -274.875,10 12,stand,,,
544.192 1170.3 -279.875,11 13 78,stand,,,
218.613 1165.59 -279.875,12 9 14,stand,,,
206.395 922.298 -287.875,13 15 77,stand,,,
-42.9216 887.362 -286.875,14 16 75,stand,,,
-121.647 1092.64 -287.875,15 4,stand,,,
-396.971 699.427 -287.875,4 18 27,stand,,,
-765.391 681.307 -287.875,17 19 21,stand,,,
-706.78 959.375 -287.875,18 20 2,stand,,,
-870.255 976.447 -287.875,19,stand,,,
-762.346 386.723 -287.875,18 22 24,stand,,,
-666.46 388.308 -287.875,21 23,stand,,,
-662.546 79.4598 -287.875,22 24 25,stand,,,
-789.253 82.9664 -287.875,23 21,stand,,,
-429.809 40.5011 -287.875,23 26 27 28,stand,,,
-490.843 -183.312 -287.875,25 28,stand,,,
-370.469 339.632 -287.875,25 17 30,stand,,,
-365.774 -61.9152 -286.875,25 29 26,stand,,,
-84.0733 -50.8349 -287.875,28 39 42,stand,,,
-86.1229 341.97 -286.875,27 31 33 42,stand,,,
-77.7785 505.018 -281.875,30 32 74,stand,,,
128.436 515.361 -281.875,31 33 73,stand,,,
131.953 343.54 -286.875,32 30 34 73,stand,,,
335.707 348.869 -286.875,33 35 41,stand,,,
533.465 367.281 -287.875,34 36 38 71,stand,,,
794.653 430.852 -287.875,35 37,stand,,,
798.088 -3.39992 -287.875,36 38 43 61,stand,,,
558.847 20.4708 -287.875,37 35 39 41,stand,,,
190.889 -73.634 -287.875,38 40 29,stand,,,
168.666 -173.142 -287.875,39,stand,,,
313.625 181.391 -287.875,38 34 42,stand,,,
-56.1528 118.003 -287.875,41 29 30,stand,,,
912.637 32.2351 -287.875,37 44 61 62,stand,,,
1104.28 7.5762 -287.875,43 45 51,stand,,,
1106.99 -61.6543 -287.875,44 46 61,stand,,,
1375.07 -62.9017 -287.875,45 47 49 50,stand,,,
1761.68 -76.9641 -287.875,46 48,stand,,,
1770.3 236.221 -287.875,47,stand,,,
1389.55 11.1926 -287.875,46,stand,,,
1352.95 -170.147 -287.875,46,stand,,,
1398.28 19.3083 -119.875,44 52,stand,,,
1402.31 186.216 -87.875,51 53 60,stand,,,
1406.26 556.278 -87.875,52 54 57 58,stand,,,
1407.12 786.845 -87.875,53 55 56 59,stand,,,
1404.89 927.201 -87.875,54,stand,,,
1263.7 777.867 -87.875,54 57,stand,,,
1262.11 524.681 -87.875,56 53,stand,,,
1584.45 563.578 -87.875,53 59 60,stand,,,
1602.14 803.507 -87.875,58 54,stand,,,
1594.99 244.26 -87.875,58 52,stand,,,
922.266 -68.2416 -287.875,43 45 37,stand,,,
921.03 394.481 -287.875,43 63 64,stand,,,
1091.15 380.363 -287.875,62,stand,,,
918.837 781.016 -287.875,62 65 67,stand,,,
930.8 958.611 -287.875,64 66,stand,,,
1108.1 958.624 -287.875,65,stand,,,
754.225 780.571 -287.875,64 68 69,stand,,,
727.501 930.129 -287.875,67 77,stand,,,
754.518 686.766 -287.875,67 70,stand,,,
520.347 702.355 -286.875,69 71 76 77,stand,,,
537.371 584.193 -287.875,70 35 72,stand,,,
222.777 594.506 -286.875,71 73 74 76,stand,,,
222.779 466.427 -281.875,72 32 33,stand,,,
-80.4735 590.314 -286.875,72 31 75,stand,,,
-34.9286 724.084 -286.875,74 15 76,stand,,,
220.997 700.756 -286.875,75 72 70,stand,,,
464.972 921.021 -287.875,70 68 14,stand,,,
715.288 1177.52 -278.875,12 79 80 81,stand,,,
730.513 1058.71 -279.875,78,stand,,,
690.868 1568.34 -279.375,78,stand,,,
813.084 1490.26 -279.875,78 82 83,stand,,,
795.841 1586.08 -279.875,81,stand,,,
944.774 1486.77 -287.875,81 84 85,stand,,,
979.596 1235.68 -287.875,83 94 95 96,stand,,,
958.313 1594.94 -287.875,83 86,stand,,,
1181.45 1613.36 -287.875,85 87 88,stand,,,
1186.98 1731.85 -287.875,86,stand,,,
1515.39 1601.26 -287.875,86 89 90 94,stand,,,
1722.41 1589.57 -287.875,88 91 92 98,stand,,,
1492.46 1752.42 -287.875,88 91,stand,,,
1713.05 1755.92 -287.875,90 89,stand,,,
1811.79 1464.34 -287.875,89 93,stand,,,
1805.57 1117.71 -287.875,92 94,stand,,,
1454.08 1148.82 -287.875,93 84 96 88,stand,,,
932.512 1005.33 -153.466,84,stand,,,
1040.99 1051.08 -287.875,84 97 94,stand,,,
914.59 1038.29 -287.875,96,stand,,,
1891.35 1591.54 -238.875,89 99,stand,,,
1894.12 1801.08 -203.875,98 100 102 101,stand,,,
1611.59 2160.18 -203.875,99 101 102,stand,,,
1892.79 2481.04 -203.875,100 102 99,stand,,,
2229.65 2209.06 -203.875,101 99 100,stand,,,
