196
-3563.5 -2604 256.125,1 10,stand,,,
-3374.32 -2236.29 256.125,0 3 192,stand,,,
-3451.55 -1629.58 272.125,3 4 15,stand,,,
-3436.57 -2018.71 256.125,1 2,stand,,,
-3300.6 -1629.78 272.125,2 5,stand,,,
-3288.4 -1716.89 272.125,4 6,stand,,,
-2972.03 -1721.21 264.125,5 7 16,stand,,,
-2971.33 -2228.11 264.125,6 8 12,stand,,,
-2949.81 -2447.32 264.125,7 9 11,stand,,,
-2977.31 -2803.12 256.125,8 10 14,stand,,,
-3386.96 -2728.25 256.125,9 0 193,stand,,,
-2723.62 -2450.89 264.125,8 12 14,stand,,,
-2733.87 -2212.88 264.125,11 7 13,stand,,,
-2719.33 -1838.87 260.507,12 130 131,stand,,,
-2718.52 -2823.28 256.125,11 38 41 9,stand,,,
-3447.4 -1320.33 256.401,2 16 17,stand,,,
-2949.84 -1318.63 256.125,15 6 131,stand,,,
-3504.87 -970.162 254.492,15 18,stand,,,
-3065.88 -944.792 256.125,17 19,stand,,,
-2708.17 -879.894 264.125,18 20 21,stand,,,
-2389.07 -950.341 264.125,19 21 25 134,stand,,,
-2362.34 -751.608 272.125,19 20 22,stand,,,
-2357.11 -599.211 272.125,21 23,stand,,,
-1811.34 -606.139 272.125,22 24,stand,,,
-1795.76 -813.587 272.125,23 25 26,stand,,,
-1817.45 -947.494 263.96,20 24 27 123 133 134,stand,,,
-1297.34 -781.703 264.563,24 27,stand,,,
-1254.02 -956.372 252.475,26 25 28,stand,,,
-1093.03 -894.675 255.43,27 29 31,stand,,,
-1014.35 -1168.97 253.716,28 30 121,stand,,,
-648.654 -1010.91 293.125,29 31,stand,,,
-745.564 -762.973 251.833,28 30 32,stand,,,
-385.683 -602.234 256.125,31 33 139,stand,,,
-503.495 -402.229 251.814,32 34 37,stand,,,
-555.614 -25.1692 248.029,33 35 36,stand,,,
-546.847 497.343 248.125,34 36,stand,,,
-261.773 8.35699 248.125,35 34 37,stand,,,
-246.164 -344.469 252.074,36 33 135,stand,,,
-2805.45 -3130.55 263.539,14 39,stand,,,
-2799.2 -3542.63 264.761,40 38 43,stand,,,
-2808.89 -3754.81 291.85,39,stand,,,
-2537.03 -2791.41 259.965,14 42 101,stand,,,
-2522.45 -3301.55 256.125,41 43 85,stand,,,
-2513.82 -3532.69 267.139,42 39 44,stand,,,
-2225.03 -3540.95 264.019,43 45 46 85,stand,,,
-2221.68 -3804.65 267.19,44,stand,,,
-1719.03 -3499.7 261.35,44 47 55 90,stand,,,
-1693.13 -3809.54 264.534,46 48 51,stand,,,
-1690.8 -3904.87 270.33,47 49,stand,,,
-1135.21 -3863.03 269.361,48 50,stand,,,
-922.605 -3416.39 271.816,49 55 56,stand,,,
-1379.09 -3801.41 448.125,47 52,stand,,,
-1320.75 -3770.87 448.125,53 51,crouch,,,
-1335.76 -3698.08 449.125,52 54,crouch,,,
-1518.75 -3567.46 448.125,53,stand,,,
-1446.37 -3436.89 272.125,50 46,stand,,,
-687.015 -3425.25 276.988,50 57 67,stand,,,
-562.524 -3552.61 274.41,56 58 66 68,stand,,,
-561.038 -3782.73 271.837,57 59 65,stand,,,
-854.851 -3792.44 384.125,58 63,stand,,,
-839.91 -3560.38 384.125,61 62 63,stand,,,
-848.113 -3398 384.125,60,stand,,,
-553.324 -3562.75 384.125,60,stand,,,
-835.346 -3664.52 384.125,64 59 60,stand,,,
-724.571 -3666.03 384.125,63,stand,,,
-643.977 -3652.97 302.573,58,stand,,,
-753.39 -3573.96 289.225,57,stand,,,
-643.626 -3215.36 247.881,56 71 96,stand,,,
-461.298 -3526.5 263.635,57 69 70,stand,,,
-474.78 -3737.19 281.675,68,stand,,,
-464.174 -3386.78 253.161,68 71 72,stand,,,
-435.295 -3205.34 250.169,70 67 97,stand,,,
40.7186 -3395.4 239.964,70 73 75,stand,,,
39.8413 -3712.71 240.452,72 74,stand,,,
362.474 -3697.63 240.125,73 75 76,stand,,,
307.481 -3360.68 240.094,74 72 79 195,stand,,,
936.795 -3541.34 242.848,74 78,stand,,,
671.173 -2885.33 273.917,78 79 80 84,stand,,,
860.042 -3181.79 282.39,76 77,stand,,,
433.974 -3171.49 239.316,77 75,stand,,,
985.488 -2642.05 306.125,77 81,stand,,,
1155.48 -2840.69 306.125,80 82,stand,,,
1296.35 -2727.9 306.125,81 83,stand,,,
911.029 -2292.37 292.087,82 84 148,stand,,,
523.985 -2678.14 247.036,83 77 99,stand,,,
-2197.35 -3304 254.757,42 44 86 90,stand,,,
-2139.55 -3097.54 272.125,85 87,stand,,,
-1937.64 -3043.68 272.125,86 88 100,stand,,,
-1852.88 -2825.96 272.125,87 89,stand,,,
-1649.57 -2824.3 263.278,88 90 92 108,stand,,,
-1626.36 -3211.99 244.336,89 85 46 91,stand,,,
-1443.11 -3206.49 255.919,90 92 93,stand,,,
-1446.78 -2837.4 266.125,91 89 109 153,stand,,,
-1119.71 -3260.16 256.126,91 94,stand,,,
-864.185 -3158.85 260.431,93 95,stand,,,
-860.086 -2983.69 250.17,94 96,stand,,,
-598.771 -2968.69 281.52,95 97 67,stand,,,
-347.324 -2995.03 266.11,96 98 99 71,stand,,,
-372.582 -2444.78 256.125,97 150 151 156,stand,,,
219.782 -2969.55 248.125,97 84,stand,,,
-2106.27 -2922.26 272.125,87 101 102,stand,,,
-2079 -2677.94 264.125,100 41 108,stand,,,
-2385.13 -2984.75 272.125,100 103,stand,,,
-2425.66 -3127.47 272.125,102 104,stand,,,
-2160.1 -3112.69 414.346,103 105,stand,,,
-2153.53 -2963.17 422.809,104 106 107,stand,,,
-1928.06 -2998.07 439.588,105,stand,,,
-2400.71 -2959.07 408.125,105,stand,,,
-1838.07 -2664.86 266.505,101 89 154,stand,,,
-1273.39 -2753.44 266.125,92 110 112,stand,,,
-1013.05 -2966.69 266.125,111 109,stand,,,
-986.343 -2699.46 266.125,110,stand,,,
-1218.41 -2529.52 266.125,109 113,stand,,,
-1108 -2525.98 266.125,112 114,stand,,,
-1131.54 -2374.79 264.125,113 115 153,stand,,,
-1138.14 -2212.41 264.125,114 116 151 150 191,stand,,,
-1281.52 -2213.32 264.125,115 117 152,stand,,,
-1459.22 -1848.01 270.125,116 118,stand,,,
-1497.46 -1522 270.125,117 119 122,stand,,,
-1230.28 -1486.44 270.125,118 120,stand,,,
-1201 -1625.73 270.125,119 121,stand,,,
-965.771 -1554.12 252.125,120 29 149 194,stand,,,
-1556.94 -1264.84 270.125,118 123,stand,,,
-1790.09 -1313.96 274.116,122 25 124 187,stand,,,
-2013.98 -1293.96 284.802,123 125 133,stand,,,
-2221.1 -1360.59 268.125,124 126 132,stand,,,
-2178.69 -1550.12 268.125,125 127,stand,,,
-2365.93 -1601.62 268.125,126 128 129,stand,,,
-2406.85 -1411.66 268.125,127,stand,,,
-2245.85 -1907.18 268.125,127 130 189,stand,,,
-2558.07 -1980.81 256.125,129 13 155,stand,,,
-2630.39 -1381.91 263.084,13 16 132,stand,,,
-2310.99 -1223.84 266.614,131 125 133,stand,,,
-2043.33 -1118.96 256.546,132 124 25 134,stand,,,
-2054.39 -938.993 264.467,133 25 20,stand,,,
151.888 -273.053 242.196,37 136,stand,,,
429.193 -444.277 243.087,135 137,stand,,,
581.359 -873.352 257.036,136 138,stand,,,
295.892 -1310.95 284.903,137 139 140 142,stand,,,
-41.3786 -1041.28 254.731,138 32 142,stand,,,
790.823 -1608.89 288.125,138 141 143 184 185,stand,,,
651.259 -1782.12 288.125,140 142 148,stand,,,
200.917 -1503.13 280.125,141 138 139 157,stand,,,
1292.27 -1915.59 289.358,140 144 170,stand,,,
1593 -2023.2 288.125,143 145 161,stand,,,
1420.75 -2399.83 288.125,144 146 147 148,stand,,,
1737.86 -2453.65 288.125,145,stand,,,
1452.3 -2719.3 289.21,145,stand,,,
1090.06 -2123.26 288.125,145 83 141,stand,,,
-855.561 -1923.21 252.125,121 150 158,stand,,,
-862.494 -2162.21 252.125,149 98 115,stand,,,
-816.03 -2529.84 256.125,98 115,stand,,,
-1494.03 -2244.97 264.071,116 153 188,stand,,,
-1487.88 -2420.81 264.09,152 114 92 154,stand,,,
-1858.24 -2462.93 277.755,153 108 155,stand,,,
-2403.13 -2535.06 264.125,154 130,stand,,,
-75.5565 -2393.98 256.125,98 157,stand,,,
-154.382 -1835.07 264.125,156 142 158,stand,,,
-572.837 -1905.63 264.125,157 149,stand,,,
1907.9 -2430.13 288.31,160,stand,,,
2166.93 -2234.47 289.688,159 161,stand,,,
1755.99 -1838.51 288.116,160 144 162,stand,,,
1855.12 -1691.98 288.009,161 163 170 186,stand,,,
2116.69 -1861.74 360.125,162 164,stand,,,
2427.12 -1379.06 432.125,163 165,stand,,,
