179
-3187.32 2925.31 9.37074,1 81 83 139,stand,,,
-3772.5 2938.29 63.0821,0 2,stand,,,
-3965.56 2964.16 56.8379,1 3 5,stand,,,
-4497.38 2993.64 65.4669,2 4,stand,,,
-4520.58 2624.51 45.6367,3 5 8,stand,,,
-3989.56 2597.32 40.125,4 2 6,stand,,,
-3985.85 2134.59 11.6665,5 7 78 76 138,stand,,,
-4198.1 2212.79 14.4919,6 8 138,stand,,,
-4542.39 2243.33 69.4697,7 4 9,stand,,,
-5096.05 2111.33 80.125,8 10,stand,,,
-5444.27 2007.12 82.8375,9 14,stand,,,
-5325.88 594.46 -203.512,12 15,stand,,,
-5462.57 621.925 -177.109,11 13 51,stand,,,
-5452.43 1128.55 -10.669,12 158,stand,,,
-5454.01 1693.62 84.125,10 158,stand,,,
-5171.8 657.344 -209.978,11 16 49 50,stand,,,
-4917.69 678.134 -191.875,15 17 44,stand,,,
-4903.41 592.777 -191.875,16 125,stand,,,
-4632.67 993.616 -57.875,19 124,stand,,,
-4888.05 964.42 -57.875,18,stand,,,
-4438.13 618.573 -57.875,21 124,stand,,,
-4436.75 377.01 -57.875,20 22,stand,,,
-4427.17 61.1358 -55.875,21 37 38,stand,,,
-4199.75 61.7795 -55.875,37 122,stand,,,
-4240.14 -371.915 80.125,42 121 123,stand,,,
-4313.5 -874.538 23.0119,121 175,stand,,,
-4277.26 -1374.07 8.125,27 175,stand,,,
-4685.5 -1395.04 8.125,26 28,stand,,,
-4689.99 -1056.02 -127.875,27 34 120 174,stand,,,
-4270.54 -1361.81 -127.875,30 174,stand,,,
-4018.16 -1394.63 -127.429,29 172 173,stand,,,
-3856.04 -1075.52 -84.1968,32 104 173,stand,,,
-3867.61 -689.185 -182.193,31 33 59 105,stand,,,
-4285.27 -743.108 -151.875,32 120 34,stand,,,
-4565.69 -797.277 -151.875,28 35 58 33,stand,,,
-4559.32 -355.429 -191.875,34 36 40 58,stand,,,
-4306.45 -308.764 -191.875,35 155 156,stand,,,
-4312.95 53.9123 -55.875,23 22 157,stand,,,
-4811.02 46.0856 -55.875,22 39 150,stand,,,
-4914.7 46.1336 -55.875,38 177,stand,,,
-4821.68 -336.504 -191.875,35 151 152,stand,,,
-4556.74 64.4082 -191.875,153 154,stand,,,
-4595.74 -377.889 80.125,24 43,stand,,,
-4916.99 -368.171 80.125,42 176,stand,,,
-4732.28 1010.68 -191.875,16 126 127,stand,,,
-4488.28 1121.08 -217.332,46 128,stand,,,
-4357.04 1134.38 -274.275,45 47 119,stand,,,
-4485.64 1586.77 -220.837,46 48 178,stand,,,
-5079.55 1532.14 -284.98,47 49,stand,,,
-5178.72 1036.54 -268.004,48 15,stand,,,
-5181.93 361.112 -195.437,15 51 115,stand,,,
-5438.62 335.63 -193.638,50 12 52 54,stand,,,
-5410.25 -248.453 -205.581,51 53 55,stand,,,
-5719.91 -299.807 -159.416,52 54,stand,,,
-5692.94 171.403 -155.744,53 51,stand,,,
-5286.16 -776.007 -192.114,52 56 58,stand,,,
-5281.37 -1280.62 -192.799,55 57,stand,,,
-5278.87 -1697.63 -195.528,56,stand,,,
-4841.79 -808.402 -147.698,55 34 35,stand,,,
-3348.48 -680.715 -191.604,32 60,stand,,,
-3003.79 -283.304 -235.262,59 61,stand,,,
-2979.39 -64.7445 -251.214,60 62,stand,,,
-3114.5 363.494 -296.324,61 63 113,stand,,,
-3096.44 757.122 -339.583,62 64 118,stand,,,
-2991.41 1093.93 -379.52,63 111 130,stand,,,
-3206.88 1248.56 -255.875,129 131,stand,,,
-3321.72 1443.21 0.124999,70 134 135,stand,,,
-3221.21 901.728 -111.875,69 135 149,stand,,,
-3574.51 511.577 -111.875,69 149,stand,,,
-3239.15 522.985 -111.875,68 67,stand,,,
-3318.06 1595.2 0.125002,66 71 77,stand,,,
-3125.72 1598.81 0.125002,70 147 148,stand,,,
-2812.88 1589.5 134.125,73 148,stand,,,
-2835.92 1914.69 134.125,72 74,stand,,,
-3296.91 1903.05 134.125,73,stand,,,
-3504.74 1862.45 0.125002,76 77 78 147,stand,,,
-3910.48 1708.11 0.125002,75 6,stand,,,
-3565.8 1599.37 0.125002,75 70,stand,,,
-3615.39 2099.91 9.85866,75 6 79,stand,,,
-3219.9 2189.99 25.1524,78 80 81,stand,,,
-3188.28 2185.46 24.1184,79 82,stand,,,
-3213.94 2541.38 38.9577,79 0,stand,,,
-2608.52 2051.91 14.451,80 86 87 159,stand,,,
-2610.1 2869.9 61.9561,0 84,stand,,,
-2199.88 2794.01 67.8283,83 140 141,stand,,,
-1997.28 1827.26 24.125,86 143 146,stand,,,
-2214.69 1977.74 24.125,85 82,stand,,,
-2492.51 1487.02 28.8862,82 88 93,stand,,,
-2170.41 1494.77 15.8199,87 92,stand,,,
-1619.99 1232.21 24.125,90 92 145 166,stand,,,
-1474.41 1179.87 24.125,89 165,stand,,,
