47
6076.64 -4850.19 -153.704,1,stand,,,
5998.24 -4556.57 -155.875,0 2 33,stand,,,
5543.92 -4630.69 -157.476,1 3,stand,,,
5198.05 -4568.23 -161.103,2 4 33,stand,,,
4627.83 -4324.22 -148.481,3 5,stand,,,
3999.72 -4191.66 -143.264,4 6 7,stand,,,
3781.04 -4718.26 -139.338,5,stand,,,
4077.26 -3869.85 -143.074,5 8,stand,,,
4273.32 -3448.78 -137.932,7 9,stand,,,
4567.33 -3197.35 -130.678,8 10 34,stand,,,
4473.22 -2862.87 -91.4256,9 11,stand,,,
4658.67 -2621.22 -56.4868,10 12 37,stand,,,
4868.67 -2446.23 -38.1108,11 13 25,stand,,,
4909.52 -2382.57 -32.1385,12 14,stand,,,
4826.3 -2119.14 7.18839,13 15,stand,,,
4915.48 -1930.7 15.2809,14 16 36,stand,,,
4881.19 -1764.2 26.0675,15 17 45,stand,,,
5055.46 -1571.29 16.4024,16 18,stand,,,
5288.5 -1281.21 23.0171,19 17,stand,,,
5465.16 -1371.3 24.125,18 20 35,stand,,,
6011.27 -1732.52 9.04866,19 21,stand,,,
5720.52 -2075.89 23.1501,20 22,stand,,,
5615.14 -2135.25 20.328,21 23,stand,,,
5414.97 -2104.89 11.3809,22 24 35 36,stand,,,
5219.17 -2473.35 -22.7227,23 25,stand,,,
5050.08 -2628.13 -45.4563,24 26 12,stand,,,
5105.62 -2908.24 -66.688,25 27 34,stand,,,
5050.96 -3067.85 -71.875,26 28,stand,,,
4983.72 -3351.48 -71.875,27 29 46,stand,,,
5201.67 -3399.83 -71.875,28 30,stand,,,
5147.12 -3534.17 -71.875,29 31,stand,,,
5355.56 -3601.75 -71.875,30 32,stand,,,
5267.69 -3836.81 -107.696,31 33,stand,,,
5310.15 -4349.14 -167.744,32 3 1,stand,,,
4874.5 -2850.25 -78.5887,26 9,stand,,,
5317 -1877.7 14.125,23 19,stand,,,
5074.78 -2014.33 16.3254,15 23,stand,,,
4704.97 -2272.79 -19.9097,11 38,stand,,,
4499.4 -2212.22 -48.9068,37 39,stand,,,
4348.29 -2122.97 -51.875,38 40,stand,,,
4291.39 -2104.56 -55.875,39 41,stand,,,
4315.36 -2071.36 -55.875,40 42,stand,,,
4397.49 -1933.76 32.125,41 43,stand,,,
4466.82 -1827.36 32.125,42 44,stand,,,
4560.04 -1720.94 32.125,43 45,stand,,,
4763.85 -1850.02 32.125,44 16,stand,,,
4821.62 -3248.27 -71.875,28,stand,,,
