213
-422.173 -770.169 -139.399,1,stand,,,
8.85866 -441.154 -46.9161,0 2,stand,,,
372.777 -289.796 -15.8666,1 3,stand,,,
421.276 -24.201 0.497902,2 4 179,stand,,,
762.205 -136.883 7.3099,3 5 177,stand,,,
1028.7 4.45957 -18.4956,4 6,stand,,,
1252.37 146.099 -17.8072,5 37 47 206,stand,,,
1325.68 630.866 24.2197,8 47,stand,,,
1476.43 838.956 40.3616,7 9 10,stand,,,
1644.96 959.808 58.5954,8 10 11,stand,,,
1453.48 1004.49 46.2817,8 9 11,stand,,,
1616.08 1161.22 33.9138,10 12 35 9,stand,,,
1418.88 1354.72 76.7151,11 13 45 141,stand,,,
1521.25 1595.26 36.1855,12 14 141,stand,,,
1667.97 1635.96 4.1439,15 29 13,stand,,,
1990.57 1578.18 -7.90741,14 16 139 199,stand,,,
2307.58 1691.31 12.7722,15 17 30,stand,,,
2164.63 1761.02 41.2933,16 18,stand,,,
2223.99 1963.45 32.5059,17 19 38,stand,,,
2445.23 2169.24 0.124999,18 20 38,stand,,,
2601.98 2353.26 0.41379,19 21 26,stand,,,
2836.64 2530.34 22.4166,20 22 48 39,stand,,,
2965.33 2550.46 10.9044,21 23,stand,,,
3321.93 2542.76 -29.3306,22 24 102,stand,,,
3742.87 2469.99 -23.9108,23 25 102,stand,,,
3987.22 2624.4 0.996759,24 43 44,stand,,,
2323.62 2357.48 31.357,20 27,stand,,,
2174.52 2476.92 -11.7949,26 28 48,stand,,,
1806.59 2279.24 0.124999,27 29,stand,,,
1791.77 1969.43 6.19863,28 14,stand,,,
2435.81 1351.76 14.4871,16 31 137,stand,,,
2526.82 1176.12 35.4765,30 32 137,stand,,,
2303.98 950.151 26.0701,31 33,stand,,,
2295.02 786.288 28.4311,32 34,stand,,,
2028.21 840.608 19.1897,33 35 202,stand,,,
1873.61 1028.51 47.2605,34 11 201,stand,,,
949.02 -367.054 0.297938,37 177,stand,,,
1149.57 -207.578 12.7899,36 6 125,stand,,,
2420.94 1930.37 39.2611,19 18,stand,,,
2871.35 2834.8 117.841,40 95 21,stand,,,
3444.22 2846.02 128.031,39 41 101,stand,,,
3765.94 2868.03 128.125,40 42,stand,,,
3969.2 2859.38 124.347,41 43,stand,,,
3970.92 2709.89 37.4564,42 25,stand,,,
4154.58 2538.35 -15.8017,25,stand,,,
1188.44 1286.06 97.5803,12 46,stand,,,
1057.73 1026.22 139.093,45,stand,,,
1387.92 353.051 13.1565,6 7 206,stand,,,
2586.3 2569.35 9.19474,21 27,stand,,,
449.073 1164.04 157.284,50 51,stand,,,
491.624 1296.41 143.343,49 195 51,stand,,,
643.795 1383.38 154.493,49 52 143 50,stand,,,
745.755 1414.51 152.579,51 53 54 140,stand,,,
779.875 1242.55 143.359,52,stand,,,
575.133 1672.82 144.836,52 55 198,stand,,,
579.659 1834 140.774,54 56 198,stand,,,
560.874 1982.49 157.055,55 57,stand,,,
483.883 2176.98 182.249,56 58,stand,,,
447.232 2332.64 202.958,57 59,stand,,,
483.088 2522.67 235.235,58 60,stand,,,
549.971 2679.56 253.865,59 61,stand,,,
610.612 2887.42 245.839,60 62,stand,,,
672.369 3078.7 224.125,61 63 170,stand,,,
756.622 3203.39 232.394,62 64 79 170,stand,,,
923.759 3252.23 236.261,63 65,stand,,,
1040.48 3142.71 263.613,64 66,stand,,,
1197.2 3022.02 262.739,65 67,stand,,,
1374.77 2954.98 261.303,66 68,stand,,,
1591.43 2928.97 267.52,67 69 171,stand,,,
1797.41 2935.24 279.071,68 70,stand,,,
1987.44 3060.47 274.833,69 71,stand,,,
2062.6 3228.21 250.303,70 72,stand,,,
2065.94 3457.15 243.42,71 73,stand,,,
2082.95 3638.23 213.411,72 74 84,stand,,,
1890.66 3647.41 221.931,73 75,stand,,,
1702.6 3651.15 230.296,74 76 83 171,stand,,,
1496.3 3679.62 234.808,75 77,stand,,,
1323.83 3630.77 240.263,76 78,stand,,,
1159.4 3535.18 234.865,77 79,stand,,,
892.867 3371.69 236.683,78 63 212,stand,,,
2051.86 4308.89 252.125,81,stand,,,
1964.37 4179.42 250.125,80 82 84 207,stand,,,
1839.21 4033.95 257.575,81 83,stand,,,
1709.36 3837.62 253.625,82 75,stand,,,
2067.81 3816.64 248.735,81 73 85,stand,,,
2156.76 3689.41 219.237,84 86,stand,,,
2305.5 3629.41 175.99,85 87,stand,,,
2478.06 3590.68 146.985,86 88 92,stand,,,
2657.38 3532.9 134.469,87 89,stand,,,
2814.41 3545.37 123.352,88 90 93,stand,,,
2841.61 3657.45 126.23,89 91 96,stand,,,
