167
2432.84 3177.44 48.125,1 7 102,stand,,,
2623.91 3385.37 48.125,0 2,stand,,,
2638.1 3634.09 48.125,1 3 6 128,stand,,,
2611.72 4101.33 48.125,2 4 161,stand,,,
2438.76 4101.49 48.125,3 159 160 163,stand,,,
2186.04 3958.87 48.125,6 10 159,stand,,,
2354.03 3681.54 48.125,5 2 7 9 160,stand,,,
2226.13 3420.13 48.125,6 0 8,stand,,,
1951.26 3588.48 48.125,7 9,stand,,,
1940.87 3737.89 48.125,8 10 99 6,stand,,,
1960.7 3934.71 48.125,9 11 5,stand,,,
2023.73 4142.75 48.125,10,stand,,,
2425.26 4538.21 192.125,13 18 164,stand,,,
2056.91 4534.1 192.125,12 14,stand,,,
2021.94 4902.67 192.125,13 15 16,stand,,,
1777.53 4905.69 192.125,14 76 98,stand,,,
2344.83 4975.41 192.125,14 17 19,stand,,,
2599.83 4983.93 192.125,16 18 20 22,stand,,,
2744.51 4651.17 192.125,17 12 22 126,stand,,,
2237.21 5305.93 192.125,16 20 24,stand,,,
2567.42 5291.19 192.125,19 17 21,stand,,,
2623.45 5463.14 192.125,20 23,stand,,,
2844.88 5005.63 192.125,17 18,stand,,,
2607.05 5645.94 192.125,21 24 26,stand,,,
2241.28 5607.58 192.125,23 19 25,stand,,,
2271.2 5855.05 192.125,24 26 27,stand,,,
2604.25 5887.97 192.125,25 23,stand,,,
2006.8 5828.67 192.125,25 28 62,stand,,,
1790.04 5836.05 192.125,27 29 61,stand,,,
1433.78 5875.41 192.125,28 30 60 118,stand,,,
1036.57 5804.74 192.125,29 31 67,stand,,,
879.821 5799.07 192.125,30 32 65,stand,,,
839.605 5621.73 192.125,31 33,stand,,,
596.88 5612.15 192.125,32 34,stand,,,
582.159 5822.87 192.125,33 35 66,stand,,,
385.094 5787.88 192.125,34 36 51 52 117,stand,,,
390.047 5462.98 192.125,35 120 165,stand,,,
182.153 5253 192.125,38 165,stand,,,
175.527 5118.8 192.125,37 39 72,stand,,,
-70.7136 5134.85 193.125,38 40 41,stand,,,
-275.549 4892.83 193.125,39 41,stand,,,
-266.815 5296.99 193.125,40 39 42,stand,,,
-271.371 5485 193.125,41 43 119,stand,,,
-266.112 5628.38 192.125,42 44 52,stand,,,
-459.103 5613.33 192.125,43 45,stand,,,
-213.579 5992.19 192.125,44 46 52,stand,,,
102.977 6223.63 192.125,45 47 51,stand,,,
102.809 6476.36 192.125,46 48,stand,,,
264.317 6469.23 192.125,47 49,stand,,,
272.6 6624.24 192.125,48 50 134,stand,,,
642.269 6605.11 192.125,49 166,stand,,,
405.933 6202.26 192.125,46 35 53,stand,,,
-11.4943 5718.22 192.125,43 35 117 45,stand,,,
766.344 6179.48 192.125,51 54 66 65,stand,,,
779.758 6492.23 192.125,53 55 166,stand,,,
784.226 6862.18 192.125,54 56,stand,,,
798.086 7324.38 192.125,55 57,stand,,,
1395.91 7356.1 192.125,58 56,stand,,,
1365.83 6918.85 192.125,57 59,stand,,,
1361 6372.59 192.125,58 60 65,stand,,,
1435.81 6129.11 192.125,59 29 61 137,stand,,,
1795.88 6142.36 192.125,60 28 62,stand,,,
2016.26 6176.57 192.125,61 27 63,stand,,,
2315.85 6165.88 192.125,62 64,stand,,,
2307.15 6297.77 192.125,63 125,stand,,,
874.613 6285.15 192.125,59 31 53,stand,,,
770.718 5995.93 192.125,34 53,stand,,,
1048.09 5526 192.125,30 68,stand,,,
1279.18 5584.71 192.125,67 69,stand,,,
1256.24 5208.59 192.125,68 70 73,stand,,,
1045.08 5210.46 192.125,69 71 152,stand,,,
1052.15 4903.59 192.125,70 73 150,stand,,,
456.413 4896.82 192.125,38 77 121 149 150,stand,,,
1258.85 4919.74 192.125,69 71 74 75,stand,,,
1473.05 4824.54 192.125,73 76,stand,,,
1465.9 4999.85 192.125,73 76 154,stand,,,
1640.86 4912.52 192.125,75 74 15 153,stand,,,
362.831 4695.38 192.125,72 147,stand,,,
265.8 4597.59 44.125,90 91 144 146,stand,,,
616.188 4111.07 202.625,124 148 156,stand,,,
600.151 3759.09 202.625,81 155 156,stand,,,
600.137 3578.04 202.625,80 82,stand,,,
608.502 3059.77 202.625,81 123,stand,,,
606.225 2743.44 40.125,84 110 86 122,stand,,,
608.651 2545.06 40.125,83 85 109,stand,,,
336.006 2602.96 40.125,84 86,stand,,,
329.621 3031.26 40.125,85 87 83,stand,,,
315.668 3480.97 40.125,86 88 116,stand,,,
176.967 3813.3 40.125,87 89,stand,,,
155.913 4288.9 40.125,88 90 144,stand,,,
121.219 4610.21 40.125,89 78,stand,,,
258.037 4754.39 44.125,78 92,stand,,,
766.15 4733.51 44.125,91 93 143,stand,,,
1166.33 4731.8 40.125,92 94,stand,,,
1201.57 4440.83 40.125,93 95 143,stand,,,
1232.32 3919.95 40.125,94 115 139,stand,,,
1736.29 4147.81 168.125,129 130 135 142,stand,,,
1714.65 4502.26 168.266,98 131 142 131,stand,,,
1776.43 4757.02 200.125,97 15,stand,,,
1748.92 3747.79 40.125,9 100 139,stand,,,
1711.37 3305.54 40.125,99 101 103,stand,,,
1807.72 3000.6 40.125,100 102 105,stand,,,
2379.65 3008.03 40.125,101 0 107 162,stand,,,
1209.35 3287.55 40.125,100 104 111 112 113,stand,,,
1258.34 2823.42 40.125,103 105 108 110,stand,,,
1825.95 2776.13 40.125,104 101 106 108,stand,,,
2136.54 2660.8 40.125,105 162,stand,,,
2584.62 2812.44 40.125,102,stand,,,
1483.51 2496.16 40.125,104 109 105,stand,,,
919.938 2480.39 40.125,108 110 84,stand,,,
873.911 2775.57 40.125,109 104 83,stand,,,
895.982 3317.44 40.125,103 114,stand,,,
1198.55 3533.84 40.125,103 113 114,stand,,,
1201.6 3502.25 40.125,112 103,stand,,,
958.648 3536.6 40.125,112 111 115 116,stand,,,
987.825 3764.43 45.0348,114 95 155,stand,,,
596.541 3557.07 40.125,114 87 145,stand,,,
219.436 5622.3 192.125,52 35 165,stand,,,
1463.94 5560.67 192.125,29,crouch,3.58154 94.6143 0,,
-47.8503 5470.4 193.125,42,crouch,-2.04895 -134.055 0,,
389.24 5198.08 192.125,36,crouch,1.02173 93.62 0,,
51.6285 4887.43 192.125,72,crouch,2.86194 1.95007 0,,
613.984 2971.88 110.855,83 123,climb,3.31907 89.9066 0,,
609.059 2985.69 202.625,122 82,climb,0.352783 90.4175 0,,
611.671 4207.25 202.625,79,crouch,6.90062 -91.615 0,,
2448.31 6276.81 192.125,64,crouch,4.95604 174.128 0,,
2892.99 4459.39 192.125,18,crouch,3.31907 148.953 0,,
2821.91 4345.19 48.125,161,crouch,4.85167 -136.549 0,,
2901.95 3613.14 48.125,2,crouch,9.6637 179.039 0,,
1751.48 4011.13 168.125,96,crouch,13.042 -106.507 0,,
1453.04 4286.1 168.125,96,crouch,1.27014 142.866 0,,
1504.13 4486.21 162.019,97 132 97,climb,6.08215 -178.55 0,,
1443.56 4482.01 224.125,131 133,climb,8.1311 -87.4677 0,,
1442.02 4453.54 304.125,132,climb,3.52234 -90.2307 0,,
186.781 6791.12 192.125,49,crouch,3.22021 -49.3286 0,,
1564.46 4101.74 168.125,96 136 141,claymore,14.9414 153.089 0,,
1614.35 4288.61 168.125,135 141 142,claymore,6.54785 44.0991 0,,
1232.79 6114.97 192.125,60,grenade,-36.9415 -98.8934 0,,
1288.92 3970.38 40.125,139,grenade,-24.4611 94.3231 0,,
1358.07 3908.41 44.125,95 138 99 140,stand,,,
1361.13 4159.79 168.125,139 141,stand,,,
1470.9 4159.54 168.125,140 135 136,stand,,,
1720.03 4347.59 168.125,136 96 97,stand,,,
781.245 4432.83 44.125,94 92 144,stand,,,
531.746 4368.17 44.125,143 89 78 145,stand,,,
519.34 3953.97 40.125,144 116,stand,,,
244.125 4528.14 56.2472,78 158,stand,,,
386.638 4328.68 198.125,77 148 157,stand,,,
354.332 4119.38 198.125,147 79,stand,,,
520.875 5003.09 192.125,72,crouch,2.58057 -115.84 0,,
613.498 4892.86 192.125,72 71 151,stand,,,
590.818 5020.23 192.125,150,crouch,0.872192 -83.1006 0,,
1019.16 5373.26 192.125,70,crouch,0.72937 -56.2061 0,,
1642.59 5096.88 192.125,76,crouch,5.2832 -89.0936 0,,
1552.88 5074.72 192.125,75,crouch,5.2832 -114.587 0,,
723.76 3765.42 202.625,80 115,stand,,,
595.414 4003.09 202.625,79 80,stand,,,
258.34 4329.06 198.125,158 147,stand,,,
258.356 4382.86 198.125,157 146,stand,,,
2295.84 3986.66 48.125,4 5,stand,,,
2419.7 3897.18 48.125,6 4,stand,,,
2641.68 4221.15 48.125,3 127,stand,,,
2169.62 2897.72 40.125,102 106,stand,,,
2437.19 4198.62 48.125,164 4,stand,,,
2424.43 4421.08 192.125,12 163,stand,,,
243.429 5453.84 192.125,117 37 36,stand,,,
677.129 6504.8 192.125,54 50,stand,,,
