49
-610.36 149.264 201.125,1,stand,,,
-620.079 -126.028 196.89,0 2 26,stand,,,
-702.762 -282.504 192.434,1 3,stand,,,
-719.237 -587.184 199.725,2 42,stand,,,
-228.83 -590.442 196.605,5 42 47,stand,,,
197.13 -517.064 192.077,4 6 28 44,stand,,,
453.886 -586.172 193.314,5 7 27 44,stand,,,
658.928 -582.484 199.725,6 8,stand,,,
641.269 -362.832 192.083,7 9 27,stand,,,
654.735 -129.902 192.091,8 10,stand,,,
439.04 -99.5199 194.359,9 11 27,stand,,,
439.674 45.8541 193.014,10 12 30,stand,,,
449.902 267.177 193.16,11 13 38,stand,,,
697.337 277.811 192.107,12 14 46,stand,,,
688.533 535.071 194.929,13 15 38,stand,,,
675.569 730.961 193.597,14 16,stand,,,
514.588 746.919 192.074,15 17 38,stand,,,
267.885 743.71 196.877,16 18 39,stand,,,
211.788 586.591 197.334,17 19 37 38,stand,,,
-135.858 743.555 199.374,18 20 35,stand,,,
-428.645 711.579 192.645,19 21 43,stand,,,
-681.602 728.178 198.336,20 22,stand,,,
-691.159 515.803 192.481,21 23 43,stand,,,
-703.595 283.467 203.789,22 24,stand,,,
-471.812 279.935 195.148,23 25 43,stand,,,
-467.516 61.9155 192.077,24 26 30,stand,,,
-490.013 -147.907 192.077,25 1 41,stand,,,
404.166 -296.141 196.124,10 8 6 28,stand,,,
179.993 -282.173 192.565,27 5 29,stand,,,
-11.9686 -299.794 194.846,28 30 40,stand,,,
3.89531 52.3469 196.736,29 31 11 25,stand,,,
6.12919 194.278 194.294,30 32 33,stand,,,
276.125 180.321 201.125,31,stand,,,
3.54935 396.17 192.492,31 34 37,stand,,,
-195.337 422.622 196.074,33 35 43,stand,,,
-184.425 659.203 200.415,34 36 19,stand,,,
-31.4959 614.116 193.165,35,stand,,,
195.783 399.768 195.54,33 18 38,stand,,,
436.087 429.827 192.077,37 12 14 16 18,stand,,,
48.5285 749.341 192.077,17,stand,,,
-225.679 -294.882 192.376,29 41 47,stand,,,
-407.436 -286.456 202.332,40 26 42,stand,,,
-518.125 -579.692 192.816,41 3 4,stand,,,
-375.487 437.212 194.418,24 34 20 22,stand,,,
179.819 -613.838 193.623,5 45 6,stand,,,
4.56071 -613.979 193.115,44,stand,,,
692.214 24.3686 201.125,13,stand,,,
-204.915 -503.883 196.582,48 4 40,stand,,,
-21.0485 -482.997 192.077,47,stand,,,
