106
3102.01 -957.248 4.125,1 9 82,stand,,,
3472.49 -937.254 4.125,0 2 18,stand,,,
3687.13 -912.002 4.125,1 3 4 97,stand,,,
3691.21 -596.374 4.125,2 91 92,stand,,,
3846.31 -903.945 4.125,2 5 10,stand,,,
3946.81 -913.937 4.125,4 6 11 81,stand,,,
4127.19 -909.679 4.125,5 7 80,stand,,,
4154.72 -1132.14 4.125,6 8,stand,,,
3778.14 -1126.64 56.125,7 9 66 67,stand,,,
3357 -1129.46 4.125,8 0,stand,,,
3841.02 -585.889 132.125,4 93,stand,,,
3962.1 -618.355 4.125,5 12,stand,,,
4050.84 -604.686 4.125,11 13 15,stand,,,
4026.45 -454.039 4.125,12 14 16 25 105,stand,,,
4240.67 -465.507 4.125,13 15 94,stand,,,
4238.98 -646.208 4.125,12 14 79,stand,,,
3610.61 -431.841 4.125,13 17 23,stand,,,
3446.64 -445.561 4.125,16 18 20 21 98,stand,,,
3449.45 -661.359 4.125,17 1 19,stand,,,
3093.49 -657.663 4.125,18 58 59 83,stand,,,
3309.09 -259.478 4.125,17 22 23,stand,,,
3040.16 -424.941 4.125,17 22,stand,,,
3021.87 51.056 4.125,21 20 56 76,stand,,,
3616.67 -146.263 4.125,20 16 24 54 57,stand,,,
3876.58 -137.099 4.125,23 25 52,stand,,,
4174.39 -202.823 4.125,24 13 26 78,stand,,,
4169.16 81.2772 4.125,25 27 88 89,stand,,,
4098.76 284.277 4.125,26 28 87 90,stand,,,
4185.43 592.608 4.125,27 29 30,stand,,,
4221.56 798.646 4.125,28 32,stand,,,
4030.29 680.176 4.125,28 31 51,stand,,,
4089.15 1055.9 4.125,30 32 33 72 73,stand,,,
4223 1027.76 4.125,31 29,stand,,,
3846.6 1061.98 4.125,31 34 100,stand,,,
3860.63 1255.63 4.125,33 35 36,stand,,,
4151.97 1277.01 4.125,34 60 71,stand,,,
3681.6 1236.82 4.125,34 37 38,stand,,,
3679.65 884.771 4.125,36 85,stand,,,
3521.36 1211.28 4.125,36 39 40,stand,,,
3537.13 877.264 132.125,38 86,stand,,,
3376.26 1241.63 4.125,38 41 42,stand,,,
3082.99 1258.97 4.125,40 62 63 70 75,stand,,,
3364.23 988.241 4.125,40 43 99,stand,,,
3182.21 958.801 4.125,42 44 45,stand,,,
3049.94 1013.28 4.125,43 64 74,stand,,,
3191.6 731.597 4.125,43 46 50 104,stand,,,
3027.43 730.399 4.125,45 47 64,stand,,,
