182
-3674.85 1503.76 39.8551,1,stand,,,
-3380.39 1504.83 43.9447,0 2 61,stand,,,
-3379.71 1006.01 36.375,1 3 4,stand,,,
-3735.62 993.715 43.1702,2,stand,,,
-3351.84 738.919 32.1251,2 5 8,stand,,,
-3296.41 170.423 32.125,4 6,stand,,,
-2750.32 14.2762 30.9112,5 7 9,stand,,,
-2716.43 331.935 33.2392,6 8 162,stand,,,
-2806.84 805.132 32.1138,7 4,stand,,,
-2719.87 -364.475 39.1956,6 10 163,stand,,,
-2617.16 -941.703 20.0858,9 11 164,stand,,,
-2586.51 -1364 46.5738,10 12 28,stand,,,
-2427.5 -1197.59 34.2243,11 13,stand,,,
-2274.75 -1356.55 30.8526,12 14,stand,,,
-1959.93 -1038.11 20.45,13 15 138 164,stand,,,
-1769.63 -656.638 29.7148,14 16 139,stand,,,
-1481.6 -647.304 -13.7406,15 17,stand,,,
-1426.2 -653.372 -19.2785,16 18 178,stand,,,
-1379.82 -896.29 -22.7607,17 19,stand,,,
-1034.34 -1147.67 -35.5943,18 20,stand,,,
-687.131 -1361 -0.85619,19 21 86 85,stand,,,
-1003.3 -1537.72 -38.7649,20 22,stand,,,
-1068.42 -1800.64 -33.9859,21 179,stand,,,
-975.398 -2126.34 -19.3149,24 84 179,stand,,,
-1072.66 -2518.51 -24.2726,23 25,stand,,,
-1262.69 -2486.97 -20.3654,24 26 136,stand,,,
-1593.46 -2709.12 42.0033,25 27 29,stand,,,
-1998.84 -2306.68 44.1286,28 26,stand,,,
-2281.83 -1805.77 -6.42795,27 11 137,stand,,,
-1127.25 -3027.59 70.9804,26 30,stand,,,
-633.189 -3259.66 32.1256,29 31,stand,,,
-106.875 -3536.36 43.4875,30 32 125,stand,,,
464.106 -3541.85 57.7952,31 33 126,stand,,,
1024.98 -3576.04 68.8623,32 34 128,stand,,,
1610.21 -3631.07 53.6488,33 35,stand,,,
2126.35 -3360.59 34.6497,34 36,stand,,,
2607.52 -3108.85 39.6414,35 37,stand,,,
3166.59 -2986.61 40.1826,36 38 180,stand,,,
3617.04 -2617.99 34.1805,37 39,stand,,,
