90
1639.59 2757.46 40.125,1 31 80,stand,,,
1845.41 2911.64 40.125,0 2 43,stand,,,
1775.48 3154.58 40.125,1 3 19,stand,,,
1737.17 3504.8 40.125,2 4 19,stand,,,
1846.33 3735.01 52.125,3 50 51 54,stand,,,
2408.29 3840 48.125,6 39 50,stand,,,
2435.79 4228.56 51.2212,5 7 53,stand,,,
2425.18 4442.62 192.125,6 8 79,stand,,,
2197.64 4570.34 192.125,7 9,stand,,,
1914.27 4909.71 192.125,8 10 29,stand,,,
1718.91 4861.75 192.125,9 28 59 62,stand,,,
1413.82 4161.88 168.125,12 58,stand,,,
1362.45 4105.08 168.125,11 13,stand,,,
1370.07 3944.21 44.125,12 14 37 54,stand,,,
933.737 3775.49 59.9088,13 21 15 54,stand,,,
723.232 3767.19 202.625,14 67,stand,,,
609.088 3892.34 202.625,66 67,stand,,,
528.884 4118.6 202.625,63 66,stand,,,
358.919 4635.47 190.125,46 64,stand,,,
1564.35 3267.16 40.125,2 20 3,stand,,,
1217.17 3405.53 40.125,19 21 31,stand,,,
1006.2 3652.53 40.125,20 14 22,stand,,,
1143.14 4196.09 40.125,21 23,stand,,,
966.247 4639.36 40.125,22 24,stand,,,
702.284 4735.18 44.125,23 25,stand,,,
271.087 4701.09 44.125,24 26 32,stand,,,
251.049 4539.93 44.4573,25 65,stand,,,
1267.72 5013.43 192.125,28 44 45 57,stand,,,
1511.55 4980.4 192.125,27 10,stand,,,
2603.25 4948.29 192.125,9 30 83 89,stand,,,
2721.81 4737.41 192.125,29 79,crouch,,,
1255.24 3008.76 40.125,0 20,stand,,,
40.2137 4602.07 40.125,25 33,stand,,,
112.619 4374.62 40.125,32 34,stand,,,
176.153 4119.52 40.125,33 35 77,stand,,,
354.479 3947.85 40.125,34 36,stand,,,
536.428 3842.41 40.125,35 37,stand,,,
994.496 3960.4 40.125,36 13,stand,,,
1736.55 4258.01 168.125,58 59 60,stand,,,
2536.86 3510.98 48.125,5 40,stand,,,
2581.58 3325.2 48.125,39 41,stand,,,
2500.35 3188.88 48.125,40 42,stand,,,
2339.24 3015.68 40.125,41 43,stand,,,
2068.89 2998.69 40.125,42 1,stand,,,
1114.33 4861.06 192.125,27 45 61,stand,,,
1378.16 4860.87 192.125,44 27 62,stand,,,
506.243 4902.83 192.125,18 47 61,stand,,,
1022.12 4954.98 192.125,46 57,stand,,,
2213.82 4232.87 48.125,49 50 52,stand,,,
2210.87 4248.97 304.125,48 78,stand,,,
2213.52 3777.64 48.125,4 5 48,stand,,,
1952.16 3814.88 48.125,4 52,stand,,,
1964.31 3922.55 48.125,51 53 48,stand,,,
2360.17 3996.13 48.125,52 6,stand,,,
1554.87 3799.21 40.125,13 4 14,stand,,,
1039.94 5479.63 192.125,56,crouch,-1.3678 -88.9288 0,,
1247.2 5469.49 192.125,57 55,stand,,,
1217.48 5251.03 192.125,27 47 56,stand,,,
1609.55 4188.66 168.125,11 38,stand,,,
1728.88 4450.37 168.122,38 10,stand,,,
1753.42 4020.97 168.125,38,crouch,-2.55432 -91.9226 0,,
802.551 4898.72 192.125,46 44,stand,,,
1499.86 4843.65 192.125,10 45,stand,,,
366.662 4144.12 198.125,17 64,stand,,,
360.422 4301.15 198.125,63 18 65,stand,,,
258.379 4337.41 198.125,64 26,stand,,,
592.829 4073.95 202.625,17 16,stand,,,
601.281 3764.4 202.625,16 68 15,stand,,,
604.911 3323.18 202.625,67 69,stand,,,
615.757 2989.94 202.625,68 70,stand,,,
612.692 2971.88 110.855,69 71,stand,,,
614.435 2820.83 49.9494,70 72,stand,,,
580.918 2750.14 40.125,71 73 82,stand,,,
479.417 2879.85 40.125,72 74,stand,,,
400.18 2995.46 40.125,73 75,stand,,,
285.846 3354.12 40.125,74 76,stand,,,
189.04 3704.86 40.125,75 77,stand,,,
169.461 3934.89 40.125,76 34,stand,,,
2215.02 4376.41 304.125,49,prone,,,
2641.21 4539.96 192.125,7 30,stand,,,
1244.64 2807.18 40.125,0 81,stand,,,
1025.88 2790.56 40.125,80 82,stand,,,
717.784 2748.32 40.125,81 72,stand,,,
2582.03 5166.4 192.125,29 84,stand,,,
2594.83 5544.4 192.125,83 85,stand,,,
2636.74 5878.76 192.125,84 86,crouch,,,
2390.22 5853.07 192.125,85 87,stand,,,
2321.46 5735.18 192.125,86 88,stand,,,
2280.32 5525.41 192.125,87 89,stand,,,
2378.09 5081.29 192.125,88 29,stand,,,
