113
557.109 2163.28 -6.52614,1,stand,,,
298.114 2106.5 -0.318175,0 2,stand,,,
77.3447 2082.25 -0.243572,1 3,stand,,,
-151.321 2084.01 0.00907886,2 4,stand,,,
-359.542 2089.73 0.28926,3 5,stand,,,
-559.391 2115.11 0.359772,4 6,stand,,,
-724.833 2076.73 0.585484,5 7,stand,,,
-770.742 1862.42 26.1225,6 8 16,stand,,,
-677.015 1741.52 32.2706,7 9,stand,,,
-668.782 1582.63 2.26535,8 10,stand,,,
-660.865 1402.77 -0.568296,9 11 22,stand,,,
-646.444 1237.39 8.125,10 12,stand,,,
-713.357 993.975 -4.4891,11 13 43 44,stand,,,
-884.471 1164.35 0.861422,12 14,stand,,,
-949.88 1304.6 8.125,13 15,stand,,,
-900.538 1405.56 8.125,14 16,stand,,,
-851.49 1686.76 22.1067,15 7,stand,,,
-351.106 1982.29 24.125,18,stand,,,
-356.236 1817.5 23.125,17 19,stand,,,
-244.02 1743.06 31.9004,18 20,stand,,,
-127.528 1692.13 56.125,19 21,stand,,,
-129.68 1608.91 56.125,20 22 23,stand,,,
-407.061 1424.41 48.9209,21 10,stand,,,
-118.395 1237.71 48.1074,21 24,stand,,,
-82.2688 1184.46 47.9846,23 25,stand,,,
156.368 1137.69 49.0079,24 26,stand,,,
332.766 1130.3 -0.322783,25 27,stand,,,
552.63 1130.44 -1.94365,26 28,stand,,,
762.251 1141.1 -0.411654,27 29,stand,,,
913.294 1113.48 0.124999,28 30,stand,,,
939.545 979.283 8.125,29 31,stand,,,
924.81 844.171 8.125,30 32,stand,,,
927.231 733.231 8.125,31 33,stand,,,
836.457 736.614 8.125,32 34 71,stand,,,
611.062 714.121 8.125,33 72,stand,,,
110.525 557.068 8.125,36 37,stand,,,
304.452 666.271 8.125,35 72 105,stand,,,
36.6626 494.227 8.125,35 38,stand,,,
-65.7986 525.564 8.125,37 39,stand,,,
-264.589 476.546 8.125,38 40,stand,,,
-360.992 472.995 8.125,39 41,stand,,,
-457.963 524.38 8.125,40 42,stand,,,
-485.801 731.181 8.125,41 43,stand,,,
-570.07 872.19 8.125,42 12,stand,,,
-829.884 737.118 -4.79066,12 45,stand,,,
-835.666 651.189 -4.73741,44 46 51,stand,,,
-908.212 415.178 8.125,45 47,stand,,,
-949.326 385.243 8.125,46 48,stand,,,
-1167.08 366.561 6.18908,47 49 102,stand,,,
-1463.23 360.466 149.591,48 50,stand,,,
-1578.25 456.212 152.125,49,crouch,-1.09314 -41.369 0,,
-655.331 335.948 0.125,45 52 104,stand,,,
-542.403 323.99 8.125,51 53,stand,,,
-342.794 317.366 40.125,52 54,stand,,,
-146.84 277.637 46.0656,53 55,stand,,,
45.7077 243.352 80.457,54 56,stand,,,
224.558 263.724 79.9621,55 57 74,stand,,,
485.691 277.761 84.5865,56 58 74,stand,,,
531.239 278.141 145.125,57 59 60,stand,,,
587.529 351.68 145.125,58,crouch,-0.955811 -149.194 0,,
660.225 368.766 144.125,58 61,stand,,,
667.204 -43.117 144.125,60 62,stand,,,
611.918 -145.112 144.125,61 63,stand,,,
559.544 -141.452 144.125,62 64,stand,,,
559.609 -61.7335 144.125,63 65,stand,,,
561.675 199.317 8.125,64 66,stand,,,
620.769 207.39 8.125,65 67,stand,,,
712.17 64.1028 8.125,66 68,stand,,,
866.758 -32.5184 8.125,67 69,stand,,,
889.243 125.292 8.125,68 70,stand,,,
894.231 354.509 8.125,69 71,stand,,,
889.879 591.455 8.125,70 33,stand,,,
446.381 688.161 8.125,36 34 73,stand,,,
413.857 538.237 22.2852,72 74,stand,,,
409.707 393.116 49.9861,57 73 56 75,stand,,,
361.497 144.925 90.0819,74 76,stand,,,
327.753 -53.7814 61.8642,75 77,stand,,,
341.437 -219.873 43.9371,76 78,stand,,,
351.249 -446.188 40.125,77 79,stand,,,
347.459 -688.291 29.381,78 80,stand,,,
332.999 -882.68 0.125001,79 81,stand,,,
223.559 -1046.62 0.125001,80 82,stand,,,
70.6979 -1156.75 0.125001,81 83,stand,,,
-92.2231 -1200.15 0.125001,82 84,stand,,,
-196.806 -1188.11 0.125001,83 85,stand,,,
-350.021 -1170.69 0.124998,84 86,stand,,,
-490.014 -1158.2 -33.252,85 87,stand,,,
-727.751 -1149.4 -33.6832,86 88,stand,,,
-846.518 -1131.34 -32.875,87 89 97,stand,,,
-1004.26 -1083.53 -32.1509,88 90,stand,,,
-1196.13 -1066.01 136.125,89 91,stand,,,
-1232.84 -1063.5 136.125,90 92,stand,,,
-1209.49 -898.251 136.125,91 93,stand,,,
-1090.67 -761.894 136.125,92 94,stand,,,
-1025.86 -612.947 136.125,93 95,stand,,,
-1053.24 -489.133 136.125,94 96,stand,,,
-1126.33 -426.666 136.125,95,crouch,-3.6145 85.7043 0,,
-872.324 -586.757 -11.4125,88 98,stand,,,
-874.497 -396.247 -0.874998,97 99,stand,,,
-978.703 -305.146 -0.850737,98 100,stand,,,
-1139.5 -272.689 -0.875002,99 101,stand,,,
-1205.74 -153.43 8.125,100 102,stand,,,
-1155.15 19.9852 0.124997,101 103 48,stand,,,
-956.098 53.9395 0.125001,104 102,stand,,,
-746.895 142.901 0.125001,103 51,stand,,,
181.716 745.582 8.125,36 106,stand,,,
61.4455 807.986 8.125,107 105,stand,,,
-232.327 815.278 200.125,106 108,stand,,,
-316.571 814.248 200.125,107 109,stand,,,
-355.586 757.168 200.125,108 110,stand,,,
-363.831 668.807 200.125,109 111,stand,,,
-440.042 660.75 200.125,110 112,stand,,,
-547.747 477.531 200.125,111,crouch,1.02173 -177.1 0,,
